Frequency,S11_Real,S11_Imaginary,
8509773,-0.009414791975,-0.01917411684,
8609782,-0.01438597399,-0.02431298561,
8709791,-0.02144832198,-0.02665249968,
8809800,-0.02876864591,-0.02634280038,
8909809,-0.03565864386,-0.02284483177,
9009819,-0.04043642834,-0.01701408246,
9109828,-0.04247151737,-0.009403793552,
9209837,-0.04132123672,-0.001854192085,
9309846,-0.03689103427,0.0045150423,
9409855,-0.03029994794,0.007515262402,
9509864,-0.02392034593,0.007842492593,
9609873,-0.01848274617,0.006237538356,
9709882,-0.01396544341,0.002433070655,
9809891,-0.0116269569,-0.002953645856,
9909900,-0.01166118434,-0.008699299871,
10009910,-0.01386294917,-0.01385373309,
10109919,-0.01761674043,-0.01725045975,
10209928,-0.02236127089,-0.01880689961,
10309937,-0.02703607351,-0.01812296309,
10409946,-0.03090031221,-0.0155868776,
10509955,-0.03276912251,-0.01200211378,
10609964,-0.03285652505,-0.008124260286,
10709973,-0.03128065788,-0.004920861105,
10809982,-0.02833729494,-0.003089160411,
10909991,-0.02529592805,-0.003176972901,
11010001,-0.02256807872,-0.004895642082,
11110010,-0.02140543192,-0.008002909007,
11210019,-0.0217728394,-0.01162058774,
11310028,-0.02397016274,-0.01502149152,
11410037,-0.0277283701,-0.01692498752,
11510046,-0.03219254266,-0.01714863259,
11610055,-0.03635273295,-0.01521404205,
11710064,-0.03977835961,-0.01176786603,
11810073,-0.04180370281,-0.007124934916,
11910082,-0.04218220011,-0.001506152955,
12010092,-0.03962341013,0.004306848803,
12110101,-0.03486704075,0.0087007662,
12210110,-0.02855916304,0.01034110301,
12310119,-0.02212648329,0.009278742863,
12410128,-0.01703349281,0.005376942986,
12510137,-0.01406847418,-0.0003659645849,
12610146,-0.01388948584,-0.006915458931,
12710155,-0.01622634773,-0.01302498465,
12810164,-0.02077231065,-0.01740689885,
12910174,-0.02667744583,-0.01944240213,
13010183,-0.03296763491,-0.01895679295,
13110192,-0.03864652522,-0.01579413222,
13210201,-0.04248127326,-0.01073763528,
13310210,-0.04388437267,-0.004904199083,
13410219,-0.04279667158,0.001058051566,
13510228,-0.03949385247,0.005829230137,
13610237,-0.03488635869,0.008793801243,
13710246,-0.02969796576,0.009384497737,
13810255,-0.02533515188,0.007824933498,
13910265,-0.02222079167,0.004419693899,
14010274,-0.02166285801,0.0002099333304,
14110283,-0.02287815195,-0.003739762811,
14210292,-0.02621205265,-0.00637109117,
14310301,-0.03052850102,-0.006988182366,
14410310,-0.03473926739,-0.005256821458,
14510319,-0.03797734717,-0.001467610417,
14610328,-0.03910673977,0.003901289863,
14710337,-0.0378157776,0.009777525249,
14810346,-0.03383345691,0.01508991546,
14910356,-0.02748901368,0.01861012839,
15010365,-0.01994340981,0.01958166398,
15110374,-0.01223016363,0.01713433106,
15210383,-0.006037753905,0.01150460717,
15310392,-0.002779971913,0.003684282298,
15410401,-0.003036122706,-0.004596760444,
15510410,-0.006136180041,-0.01190230358,
15610419,-0.01175775165,-0.0174008979,
15710428,-0.01878718331,-0.02025174861,
15810437,-0.02620729745,-0.02024242581,
15910447,-0.03291345177,-0.01741569328,
16010456,-0.03815309462,-0.01213863106,
16110465,-0.04058739508,-0.005559647182,
16210474,-0.04022205556,0.001499516302,
16310483,-0.03726878653,0.007745582408,
16410492,-0.03206134681,0.01202366154,
16510501,-0.02597388856,0.01381888176,
16610510,-0.01980443152,0.01303155826,
16710519,-0.01488688738,0.009779186769,
16810528,-0.01196932693,0.004949678412,
16910538,-0.01172916084,-0.0007258472008,
17010547,-0.013860706,-0.004812787956,
17110556,-0.01745787889,-0.007647631715,
17210565,-0.02170250282,-0.008212156361,
17310574,-0.02582580379,-0.006627469225,
17410583,-0.02826050085,-0.003018219482,
17510592,-0.02842594675,0.001693875584,
17610601,-0.02665737373,0.005997884003,
17710610,-0.02274688586,0.009141172659,
17810619,-0.01718264048,0.01025398871,
17910629,-0.01146432526,0.009047369047,
18010638,-0.00651904584,0.005277515353,
18110647,-0.003260538972,-0.0004386697435,
18210656,-0.002605139454,-0.00708904275,
18310665,-0.004405755062,-0.01368978908,
18410674,-0.008719562709,-0.01911952459,
18510683,-0.01479436267,-0.02256587415,
18610692,-0.02175790307,-0.02336410087,
18710701,-0.02845154777,-0.02122347386,
18810710,-0.03378295767,-0.01689004423,
18910720,-0.03665848077,-0.01082973881,
19010729,-0.03691651148,-0.004095357829,
19110738,-0.03472394446,0.001984484537,
19210747,-0.03010874378,0.006593625962,
19310756,-0.02427990015,0.008928443539,
19410765,-0.01833503079,0.008404984246,
19510774,-0.01294733657,0.0056455345,
19610783,-0.009730925825,0.0008860069011,
19710792,-0.008508284098,-0.004212491475,
19810801,-0.009856770786,-0.009664154005,
19910811,-0.0129229611,-0.01375195867,
20010820,-0.0172934203,-0.0159240143,
20110829,-0.02168299502,-0.01593327697,
20210838,-0.02553192487,-0.01401609402,
20310847,-0.02793310735,-0.0105568745,
20410856,-0.02857295958,-0.006580392535,
20510865,-0.02706265879,-0.002852940274,
20610874,-0.02423723307,-0.000273839259,
20710883,-0.02028317269,0.000762653083,
20810892,-0.01627500031,-0.0003135521866,
20910902,-0.0130935954,-0.003601316871,
21010911,-0.01172807421,-0.007620547541,
21110920,-0.01208434758,-0.01213279817,
21210929,-0.01432207759,-0.01637429182,
21310938,-0.01817929086,-0.01918052467,
21410947,-0.02280950868,-0.02012912896,
21510956,-0.02764589862,-0.01937076465,
21610965,-0.03163563027,-0.01633585893,
21710974,-0.03418855053,-0.01210324792,
21810983,-0.03477414111,-0.007057107097,
21910993,-0.03326116322,-0.00229523051,
22011002,-0.02999084677,0.001347050412,
22111011,-0.02537432731,0.003446198391,
22211020,-0.02062059693,0.003299357792,
22311029,-0.01650340172,0.001346843668,
22411038,-0.01369466762,-0.002300648255,
22511047,-0.01231857533,-0.006580971823,
22611056,-0.01302395943,-0.01061187283,
22711065,-0.01502701358,-0.01409687095,
22811074,-0.01818564591,-0.01610366692,
22911084,-0.02159500208,-0.01701738635,
23011093,-0.02467123733,-0.01602068735,
23111102,-0.02712715944,-0.01416867167,
23211111,-0.02807689456,-0.01175878597,
23311120,-0.02770903658,-0.009010766111,
23411129,-0.02638582358,-0.007238913927,
23511138,-0.02412127885,-0.006577595354,
23611147,-0.02184422891,-0.007167939926,
23711156,-0.02033048881,-0.009234136206,
23811165,-0.01967015207,-0.01193752047,
23911175,-0.02084316815,-0.01501499084,
24011184,-0.02343930479,-0.01746400295,
24111193,-0.02721149889,-0.01886617819,
24211202,-0.03116766551,-0.01808926919,
24311211,-0.03493322847,-0.01577207032,
24411220,-0.03774662519,-0.01201032978,
24511229,-0.0386815944,-0.007086322451,
24611238,-0.03780228973,-0.001952633266,
24711247,-0.03486942698,0.002323301473,
24811257,-0.03051005431,0.005436111281,
24911266,-0.02520803822,0.006582163761,
25011275,-0.02029520085,0.006039490112,
25111284,-0.01591770948,0.002730706609,
25211293,-0.01333368927,-0.00219726123,
25311302,-0.01294768393,-0.007353465145,
25411311,-0.01470366899,-0.01226385301,
25511320,-0.01808840859,-0.01583616878,
25611329,-0.02262973087,-0.0176264491,
25711338,-0.02717860382,-0.01717174174,
25811348,-0.03111175343,-0.0147857091,
25911357,-0.03352320178,-0.01089048251,
26011366,-0.03394666942,-0.006299045933,
26111375,-0.03220513936,-0.001884458028,
26211384,-0.02866084788,0.001499429819,
26311393,-0.02388944277,0.00292602075,
26411402,-0.0189797247,0.002131666814,
26511411,-0.01460711194,-0.0007491941551,
26611420,-0.01150684272,-0.005398054941,
26711429,-0.01106414526,-0.01063922446,
26811439,-0.01238304533,-0.01598179351,
26911448,-0.01544501661,-0.02016630275,
27011457,-0.01971569405,-0.0227046273,
27111466,-0.02447131056,-0.02350811999,
27211475,-0.02889319281,-0.02238018149,
27311484,-0.03221650309,-0.01983820668,
27411493,-0.03390427807,-0.01635473337,
27511502,-0.03401408493,-0.0128777359,
27611511,-0.03266236247,-0.01020459375,
27711520,-0.03046164077,-0.008710551191,
27811530,-0.02793114181,-0.008933771966,
27911539,-0.0260122402,-0.0106688159,
28011548,-0.0252801116,-0.013443525,
28111557,-0.0261065327,-0.01657822628,
28211566,-0.02863916564,-0.01941803183,
28311575,-0.03263602085,-0.02113248048,
28411584,-0.0373955118,-0.02082324029,
28511593,-0.04223118195,-0.01862527494,
28611602,-0.04621162572,-0.01440111954,
28711611,-0.04854552998,-0.00857041145,
28811621,-0.04853957846,-0.002084163784,
28911630,-0.04625540032,0.004369912142,
29011639,-0.04159164315,0.009605544444,
29111648,-0.03535076734,0.01303426777,
29211657,-0.02829086682,0.0140299131,
29311666,-0.02140482389,0.01245195361,
29411675,-0.01538149502,0.00837615094,
29511684,-0.01164697634,0.002677041787,
29611693,-0.01036439384,-0.004032331528,
29711702,-0.01141629881,-0.0104907021,
29811712,-0.01449230162,-0.01588194387,
29911721,-0.01904579984,-0.01948583752,
30011730,-0.02420282742,-0.02145414154,
30111739,-0.02935484413,-0.02123500279,
30211748,-0.03376345322,-0.01942341571,
30311757,-0.03701044662,-0.01651778107,
30411766,-0.03869881509,-0.01299107383,
30511775,-0.03922790055,-0.009639933055,
30611784,-0.03866060581,-0.006962026482,
30711793,-0.03757746684,-0.005188200873,
30811803,-0.03649023758,-0.004482323052,
30911812,-0.03571967784,-0.004640064373,
31011821,-0.03560153637,-0.004911761067,
31111830,-0.03646625666,-0.004645742255,
31211839,-0.03758149776,-0.003810614566,
31311848,-0.03879251719,-0.002005698465,
31411857,-0.03960511456,0.0006913070935,
31511866,-0.03947797718,0.00409866255,
31611875,-0.03791746027,0.007789776363,
31711884,-0.03513112928,0.01114526199,
31811894,-0.03091570371,0.01366426248,
31911903,-0.02606775987,0.01477988599,
32011912,-0.02094003272,0.01417147762,
32111921,-0.01619103054,0.01219185714,
32211930,-0.01229064111,0.00844578738,
32311939,-0.01010207818,0.004144324181,
32411948,-0.009478817989,-0.0008100171191,
32511957,-0.01062008525,-0.005090754486,
32611966,-0.01285759384,-0.008741820294,
32711975,-0.01581226846,-0.01066282696,
32811985,-0.0189648955,-0.0117067588,
32911994,-0.02145670988,-0.0113122893,
33012003,-0.0233520745,-0.01036345118,
33112012,-0.02436136259,-0.008946574987,
33212021,-0.02436315923,-0.007852040997,
33312030,-0.02387167435,-0.007331473223,
33412039,-0.0231583705,-0.007505387877,
33512048,-0.02292182511,-0.008424969617,
33612057,-0.02367642292,-0.009972328665,
33712066,-0.02514805554,-0.01137548766,
33812076,-0.027529176,-0.01203506317,
33912085,-0.03057993353,-0.01178408996,
34012094,-0.03367401039,-0.01009856406,
34112103,-0.03632719006,-0.007052887232,
34212112,-0.03786776308,-0.002521292875,
34312121,-0.03772447971,0.002399950085,
34412130,-0.03562986543,0.007597405737,
34512139,-0.03164317454,0.01209742653,
34612148,-0.02595120375,0.01490437249,
34712157,-0.0195461748,0.01583392739,
34812167,-0.01287345457,0.01436751825,
34912176,-0.007227504036,0.0108154614,
35012185,-0.003057960815,0.005082227516,
35112194,-0.00127629365,-0.001519853395,
35212203,-0.001996473615,-0.008167013527,
35312212,-0.005052454951,-0.01389679459,
35412221,-0.009607088994,-0.01785692445,
35512230,-0.015198265,-0.01977467551,
35612239,-0.02067756214,-0.01927355371,
35712248,-0.02521103246,-0.01671726066,
35812258,-0.02830721875,-0.01287181402,
35912267,-0.02947275905,-0.00816994384,
36012276,-0.02852852978,-0.00375368303,
36112285,-0.02599807001,-0.0001024573003,
36212294,-0.02228266285,0.001997424388,
36312303,-0.01799060442,0.002231044253,
36412312,-0.01426757802,0.0008119305709,
36512321,-0.01166670666,-0.001754032787,
36612330,-0.01064597799,-0.005105203683,
36712339,-0.01054825851,-0.008012869719,
36812349,-0.01238014858,-0.01082062861,
36912358,-0.01466828022,-0.01216967311,
37012367,-0.01691194536,-0.01207673142,
37112376,-0.01868644827,-0.01063561996,
37212385,-0.01940339898,-0.008386789676,
37312394,-0.01868993961,-0.005739607726,
37412403,-0.01632743079,-0.00364828045,
37512412,-0.01286103826,-0.002670266233,
37612421,-0.008622728361,-0.003297971438,
37712431,-0.004516511362,-0.005729602303,
37812440,-0.001403240417,-0.009888186545,
37912449,0.000373329996,-0.01528618476,
38012458,0.0002724775424,-0.02123417153,
38112467,-0.002271521548,-0.02674068501,
38212476,-0.006400380785,-0.03139980179,
38312485,-0.01129775461,-0.03410517709,
38412494,-0.01780362375,-0.0353125522,
38512503,-0.02375122247,-0.03437394135,
38612512,-0.02853322099,-0.03138610473,
38712522,-0.03190761622,-0.02717366173,
38812531,-0.03362340619,-0.02254418568,
38912540,-0.03319709038,-0.01738830652,
39012549,-0.03135673457,-0.01348726512,
39112558,-0.0284808663,-0.01105372224,
39212567,-0.02501826878,-0.009839189382,
39312576,-0.02169008683,-0.01029971643,
39412585,-0.01912879465,-0.01181131555,
39512594,-0.01735819185,-0.01402864838,
39612603,-0.01654459451,-0.01645762904,
39712613,-0.01655039953,-0.01876736394,
39812622,-0.01712395732,-0.02046145852,
39912631,-0.01783272109,-0.02186856296,
40012640,-0.01844676103,-0.02297881507,
40112649,-0.01880987593,-0.02413157232,
40212658,-0.01922688452,-0.02571390486,
40312667,-0.01997051677,-0.02788705006,
40412676,-0.02148007896,-0.03021601685,
40512685,-0.02388192221,-0.03237480752,
40612694,-0.02742259581,-0.03413313091,
40712704,-0.0318181542,-0.03470215094,
40812713,-0.03667140843,-0.0341041614,
40912722,-0.04132088494,-0.03186462272,
41012731,-0.04547891604,-0.02832378802,
41112740,-0.04867304244,-0.02359538358,
41212749,-0.05035496807,-0.01774697323,
41312758,-0.05043404457,-0.01155582186,
41412767,-0.04833818944,-0.005380716115,
41512776,-0.04455023634,-1.48905662e-05,
41612785,-0.03917465978,0.003971908991,
41712795,-0.03292715649,0.005905250013,
41812804,-0.02615182726,0.005765635749,
41912813,-0.01999266003,0.003617549462,
42012822,-0.01523412178,-0.0007899970555,
42112831,-0.01226200527,-0.006443421322,
42212840,-0.01150702428,-0.0123793597,
42312849,-0.0129008824,-0.0181054424,
42412858,-0.0157436076,-0.02262313304,
42512867,-0.01983895462,-0.02548967782,
42612876,-0.02451339159,-0.02692113702,
42712886,-0.02903570226,-0.02643704254,
42812895,-0.03258991619,-0.02419848694,
42912904,-0.03512058847,-0.02127368496,
43012913,-0.03594354916,-0.01775713142,
43112922,-0.03558323556,-0.01462797241,
43212931,-0.03398674791,-0.01227797815,
43312940,-0.03175513544,-0.01088613476,
43412949,-0.02970783477,-0.01102322533,
43512958,-0.02818047212,-0.01195728244,
43612967,-0.02754407877,-0.01364625973,
43712977,-0.02786610116,-0.01511389925,
43812986,-0.02915461965,-0.01597873994,
43912995,-0.03101147762,-0.01615662544,
44013004,-0.03279112463,-0.01509752243,
44113013,-0.0338459502,-0.01270936888,
44213022,-0.0337648919,-0.009939413285,
44313031,-0.03242885192,-0.006980162607,
44413040,-0.02962540313,-0.004388395206,
44513049,-0.02589092146,-0.003285147856,
44613058,-0.02143441954,-0.003556099929,
44713068,-0.01718698338,-0.005599953538,
44813077,-0.01335033561,-0.009589327633,
44913086,-0.0117145607,-0.01437056601,
45013095,-0.01142275367,-0.01990837193,
45113104,-0.01302373557,-0.02539003904,
45213113,-0.01635768512,-0.02971241458,
45313122,-0.02096000412,-0.03304248312,
45413131,-0.02604396851,-0.03413742281,
45513140,-0.03126073421,-0.03359041729,
45613149,-0.0356990646,-0.0315917465,
45713159,-0.03887942015,-0.02812822859,
45813168,-0.04043678597,-0.02448969223,
45913177,-0.04056720559,-0.02103715053,
46013186,-0.039350807,-0.01810556324,
46113195,-0.03752167635,-0.01656045071,
46213204,-0.03536879302,-0.01602788147,
46313213,-0.0337405976,-0.01696908091,
46413222,-0.03306097797,-0.01858357492,
46513231,-0.03347852908,-0.02060472672,
46613240,-0.03522091179,-0.02235881382,
46713250,-0.03778684262,-0.02319208415,
46813259,-0.04100324154,-0.0228415847,
46913268,-0.04410826099,-0.02112240845,
47013277,-0.0464566382,-0.01821168258,
47113286,-0.04790033881,-0.01438982572,
47213295,-0.04784270132,-0.009999238348,
47313304,-0.04632984464,-0.006098913389,
47413313,-0.04365780926,-0.003059201268,
47513322,-0.04036005708,-0.0009659438738,
47613331,-0.03647939712,-0.0001236798834,
47713341,-0.03311013336,-0.0007927037012,
47813350,-0.03047413749,-0.002379364702,
47913359,-0.02880940867,-0.004804743819,
48013368,-0.0283908644,-0.007055284588,
48113377,-0.02887532831,-0.009069028943,
48213386,-0.03020564552,-0.01065952871,
48313395,-0.03154030453,-0.01126087723,
48413404,-0.03272739211,-0.01099681205,
48513413,-0.03381867085,-0.0103357932,
48613422,-0.03404284545,-0.00925179018,
48713432,-0.0339109873,-0.008141706462,
48813441,-0.03325301428,-0.007265566012,
48913450,-0.03246819692,-0.006665240048,
49013459,-0.03157515752,-0.006456398519,
49113468,-0.03068577409,-0.006608994411,
49213477,-0.03013145704,-0.007268413724,
49313486,-0.02998642976,-0.007909468385,
49413495,-0.03009275373,-0.008386541033,
49513504,-0.03043457292,-0.008830486801,
49613514,-0.03092211438,-0.008753646292,
49713523,-0.03150688126,-0.008260599239,
49813532,-0.03190645862,-0.007628759921,
49913541,-0.03148271823,-0.006231907011,
50013550,-0.03057301008,-0.005145679295,
50113559,-0.02905105386,-0.004683156113,
50213568,-0.02716962159,-0.004611570241,
50313577,-0.02529572558,-0.005678409892,
50413586,-0.02374442755,-0.007393275011,
50513595,-0.02316658684,-0.009667840871,
50613605,-0.02364183047,-0.01233679449,
50713614,-0.02520221968,-0.01462395082,
50813623,-0.02759164744,-0.01621636479,
50913632,-0.03042390157,-0.01659583483,
51013641,-0.03329741198,-0.01579927448,
51113650,-0.03573853705,-0.01380020397,
51213659,-0.03710249551,-0.01071915778,
51313668,-0.03716779689,-0.007077021747,
51413677,-0.03603908017,-0.003874606735,
51513686,-0.03357963735,-0.001285279851,
51613696,-0.03020871438,0.0006329781649,
51713705,-0.02657962179,0.0008746202227,
51813714,-0.02319295924,-0.0002854909709,
51913723,-0.02038337331,-0.002335421728,
52013732,-0.01871183469,-0.005268770881,
52113741,-0.0183762224,-0.008627769434,
52213750,-0.01926589705,-0.01154158027,
52313759,-0.02085472893,-0.01365952765,
52413768,-0.02298682317,-0.0147269541,
52513777,-0.02506445899,-0.01470113663,
52613787,-0.02669182314,-0.01391819556,
52713796,-0.02729517838,-0.01230500792,
52813805,-0.02735230767,-0.01107241712,
52913814,-0.02607492479,-0.009648217936,
53013823,-0.02455502551,-0.009331379963,
53113832,-0.02288369859,-0.009934355668,
53213841,-0.0213924833,-0.01146373454,
53313850,-0.02077605343,-0.01386777382,
53413859,-0.02109413956,-0.01640163376,
53513868,-0.0223320416,-0.01866907981,
53613878,-0.02465928253,-0.02050977654,
53713887,-0.02749797215,-0.0208732379,
53813896,-0.03044476058,-0.02047150996,
53913905,-0.03311423247,-0.01883053454,
54013914,-0.03461313181,-0.01587730681,
54113923,-0.03484491332,-0.01269837619,
54213932,-0.03403321974,-0.009796582756,
54313941,-0.03175633732,-0.007524979148,
54413950,-0.02864727225,-0.00609253159,
54513959,-0.02525992488,-0.006385148097,
54613969,-0.02255882057,-0.008308241982,
54713978,-0.02043510953,-0.01091186947,
54813987,-0.01996596665,-0.01458037725,
54913996,-0.02090590974,-0.01827515756,
55014005,-0.02330278024,-0.02140992396,
55114014,-0.02645314702,-0.02285146414,
55214023,-0.03020142535,-0.02343752714,
55314032,-0.03374557483,-0.02212524826,
55414041,-0.03663346792,-0.020026049,
55514050,-0.03820676287,-0.01663122776,
55614060,-0.03853780584,-0.01339987207,
55714069,-0.03740836509,-0.009966758667,
55814078,-0.03561044929,-0.007924711345,
55914087,-0.03309369249,-0.00645531103,
56014096,-0.03059997365,-0.006521126048,
56114105,-0.02880162179,-0.007230167714,
56214114,-0.02749230509,-0.008626944198,
56314123,-0.0276271032,-0.01031453048,
56414132,-0.02831555365,-0.01139259878,
56514141,-0.02991043042,-0.01205270384,
56614151,-0.03147402169,-0.01117437413,
56714160,-0.03249953122,-0.009388032263,
56814169,-0.03258151415,-0.006822469073,
56914178,-0.03137732586,-0.004054283917,
57014187,-0.02875679863,-0.001490818258,
57114196,-0.02469847178,0.0001883244946,
57214205,-0.01991428452,8.150454269e-05,
57314214,-0.01504084015,-0.002190995571,
57414223,-0.01071398853,-0.006142693705,
57514232,-0.008028385332,-0.0119543125,
57614242,-0.007412765226,-0.0186981432,
57714251,-0.00922141569,-0.02585872648,
57814260,-0.01330835784,-0.03201980993,
57914269,-0.01927329447,-0.03631155091,
58014278,-0.02671160973,-0.03879527061,
58114287,-0.03478775505,-0.0385948746,
58214296,-0.04253879795,-0.03595927754,
58314305,-0.04881575144,-0.03058987669,
58414314,-0.05299492628,-0.02360231746,
58514323,-0.05487921881,-0.01604389762,
58614333,-0.05411058022,-0.008324586342,
58714342,-0.05118117383,-0.001824885053,
58814351,-0.04664919136,0.003267780789,
58914360,-0.04119407593,0.006504741127,
59014369,-0.03519280994,0.007916789118,
59114378,-0.03017011631,0.007529367169,
59214387,-0.02608911547,0.005863762026,
59314396,-0.02325217954,0.003445720091,
59414405,-0.02186081184,0.001025845726,
59514414,-0.02119900287,-0.0008892802434,
59614424,-0.02126947412,-0.001901059106,
59714433,-0.02122638129,-0.002290224255,
59814442,-0.02075090868,-0.001872365325,
59914451,-0.01941340147,-0.001132929454,
60014460,-0.01737229506,-0.0009223618103,
60114469,-0.01450787763,-0.001049011707,
60214478,-0.01133477588,-0.002413039595,
60314487,-0.008038442131,-0.004663827135,
60414496,-0.005522476613,-0.008244080591,
60514505,-0.003962576661,-0.01263840433,
60614515,-0.003580707391,-0.01741124306,
60714524,-0.004549540895,-0.02213389987,
60814533,-0.006635717958,-0.02642636431,
60914542,-0.00975857364,-0.02976715798,
61014551,-0.01341605785,-0.03208996665,
61114560,-0.01722743539,-0.03322636065,
61214569,-0.02076187796,-0.03345086805,
61314578,-0.02379875943,-0.03294798931,
61414587,-0.02610500253,-0.03202159047,
61514596,-0.02778088604,-0.03098090925,
61614606,-0.02895522233,-0.03025097266,
61714615,-0.0298211305,-0.02985412974,
61814624,-0.03056499523,-0.02967141683,
61914633,-0.03156370524,-0.02981879722,
62014642,-0.03289484018,-0.02988250121,
62114651,-0.03458421676,-0.02957429809,
62214660,-0.03651006228,-0.02885912778,
62314669,-0.03827916754,-0.02741431458,
62414678,-0.03993466766,-0.02547278886,
62514688,-0.04112215388,-0.02320890727,
62614697,-0.04144961297,-0.02054145145,
62714706,-0.04117699403,-0.01807019885,
62814715,-0.04008051887,-0.01585967683,
62914724,-0.03854617318,-0.01445955269,
63014733,-0.03687524766,-0.01375449115,
63114742,-0.03539276168,-0.01400517607,
63214751,-0.03443772228,-0.01488032802,
63314760,-0.03451603102,-0.01612103351,
63414769,-0.03535796783,-0.01728190697,
63514779,-0.03708179774,-0.01779244223,
63614788,-0.03941799042,-0.01750345319,
63714797,-0.04186287121,-0.01618783551,
63814806,-0.04379449789,-0.01327324704,
63914815,-0.04509350023,-0.009694945345,
64014824,-0.04514144577,-0.005589425116,
64114833,-0.04359280607,-0.001240841149,
64214842,-0.04090672038,0.00259214265,
64314851,-0.03689353861,0.005682844935,
64414860,-0.03222008994,0.007395159595,
64514870,-0.02724763873,0.007757731854,
64614879,-0.02268318589,0.006250065894,
64714888,-0.01884854985,0.004159092202,
64814897,-0.01643744703,0.001074721468,
64914906,-0.01508629775,-0.002216539225,
65014915,-0.01494313363,-0.005113495399,
65114924,-0.01562264103,-0.007193076056,
65214933,-0.01690220749,-0.008564208792,
65314942,-0.01780084588,-0.008820827234,
65414951,-0.01827136642,-0.008435907782,
65514961,-0.01808347131,-0.007859948918,
65614970,-0.01686715237,-0.006900960456,
65714979,-0.01493923244,-0.006580498535,
65814988,-0.01265773036,-0.007122022342,
65914997,-0.01004287508,-0.008615387383,
66015006,-0.007868449045,-0.011392069,
66115015,-0.006495095209,-0.01457375809,
66215024,-0.006130109513,-0.01828488885,
66315033,-0.007029450604,-0.02193658978,
66415042,-0.008908364336,-0.02526249686,
66515052,-0.01153643583,-0.0275322086,
66615061,-0.0145878107,-0.02860753825,
66715070,-0.01773690579,-0.02863075404,
66815079,-0.02012401404,-0.02754096486,
66915088,-0.02165666866,-0.02592011129,
