Frequency,S11_Real,S11_Imaginary,
10203507,0.8808946594,-0.2333900747,
10403527,0.8444362832,-0.3430941799,
10603546,0.7942434848,-0.4465512815,
10803566,0.7316388829,-0.5439792355,
11003586,0.6575235341,-0.6316278699,
11203606,0.5733124414,-0.7085072047,
11403625,0.4781862623,-0.7757513181,
11603645,0.3769960176,-0.8293213241,
11803665,0.2685298469,-0.8703580836,
12003685,0.1576121435,-0.8969459577,
12203704,0.04342082375,-0.9087855103,
12403724,-0.07213322899,-0.9056620667,
12603744,-0.1844352642,-0.8891386522,
12803764,-0.2947379137,-0.8577576555,
13003783,-0.3994609195,-0.8134865251,
13203803,-0.4969637467,-0.7549704364,
13403823,-0.5866345912,-0.6851957506,
13603843,-0.6671162621,-0.6049445172,
13803862,-0.7357163857,-0.5149332259,
14003882,-0.7925381389,-0.4174037624,
14203902,-0.8365615399,-0.3142283509,
14403922,-0.8663576449,-0.2058132234,
14603941,-0.8830554175,-0.09443082839,
14803961,-0.8851267005,0.01785499079,
15003981,-0.8733251824,0.1287382708,
15204001,-0.848311066,0.2362664286,
15404020,-0.8087691992,0.3417766721,
15604040,-0.7567502436,0.439170179,
15804060,-0.6936136509,0.5300094196,
16004080,-0.619705832,0.6130000248,
16204099,-0.5344110965,0.6850572357,
16404119,-0.442416383,0.7466989292,
16604139,-0.3427199822,0.7945620404,
16804159,-0.2379670894,0.8317159189,
17004178,-0.129949748,0.8534115294,
17204198,-0.0190803193,0.8622226092,
17404218,0.09105246079,0.8558521889,
17604238,0.2004109821,0.837611714,
17804257,0.3058932685,0.8037142392,
18004277,0.4071717802,0.7577275896,
18204297,0.5021380614,0.6996406074,
18404317,0.5875202401,0.6285513815,
18604336,0.6641572171,0.5480891595,
18804356,0.7306980699,0.4579362453,
19004376,0.7834262394,0.3610033452,
19204396,0.8241762102,0.2565461276,
19404415,0.8514090024,0.149169383,
19604435,0.8645343164,0.03851529665,
19804455,0.8627180306,-0.07340240788,
20004475,0.8478001367,-0.1836252139,
20204494,0.8178663457,-0.2912757077,
20404514,0.7744602087,-0.3937902399,
20604534,0.718048285,-0.4898344366,
20804554,0.6513681969,-0.5772852945,
21004573,0.5725487624,-0.6569136835,
21204593,0.4858704811,-0.7231781406,
21404613,0.3906921001,-0.7799383351,
21604633,0.2881448094,-0.8232024547,
21804652,0.183015899,-0.8528122273,
22004672,0.0742266665,-0.8692279819,
22204692,-0.03457064765,-0.8713453765,
22404712,-0.1445358998,-0.8592261238,
22604731,-0.250331124,-0.8335834646,
22804751,-0.3509197746,-0.7956146532,
23004771,-0.4468919374,-0.743679754,
23204791,-0.5348140327,-0.6813878141,
23404810,-0.6136645113,-0.6081384548,
23604830,-0.6825288864,-0.526286587,
23804850,-0.7413890773,-0.4381911136,
24004870,-0.7879923936,-0.3414732206,
24204889,-0.8215386202,-0.2416401169,
24404909,-0.8438704506,-0.138024628,
24604929,-0.8515855484,-0.03260851219,
24804949,-0.8474285408,0.07317530033,
25004968,-0.8320414633,0.1766235169,
25204988,-0.8010550338,0.2760079129,
25405008,-0.7592646249,0.3715982605,
25605028,-0.7065841024,0.4622838346,
25805047,-0.6421115806,0.5461123387,
26005067,-0.5670140068,0.6218647158,
26205087,-0.4831351,0.6865918012,
26405107,-0.3924419962,0.7397456453,
26605126,-0.2965009508,0.7812102088,
26805146,-0.1959288221,0.8116241147,
27005166,-0.09168516175,0.8298896596,
27205186,0.0148244332,0.8331712037,
27405206,0.1202603763,0.8236336647,
27605225,0.2229549211,0.8007331957,
27805245,0.3226952208,0.7652139316,
28005265,0.4176087625,0.7179118633,
28205285,0.5061777953,0.6576906333,
28405304,0.5869733639,0.5868723465,
28605324,0.6567595267,0.5066008141,
28805344,0.7169820896,0.4193189998,
29005364,0.7656484343,0.3236917904,
29205383,0.8025643521,0.222524074,
29405403,0.8256033233,0.116826345,
29605423,0.8338673521,0.009405693851,
29805443,0.8279068555,-0.09818992595,
30005462,0.8091475064,-0.203679994,
30205482,0.7776268998,-0.3060269266,
30405502,0.7330131373,-0.4037587346,
30605522,0.6754072702,-0.4969722259,
30805541,0.6035142492,-0.5808173763,
31005561,0.5285863657,-0.657503133,
31205581,0.4388081408,-0.7136658965,
31405601,0.3459644624,-0.7646928942,
31605620,0.2470248942,-0.8019893292,
31805640,0.1451788199,-0.8261161732,
32005660,0.03857262189,-0.8387130411,
32205680,-0.06786254827,-0.8355999791,
32405699,-0.172061594,-0.8204074084,
32605719,-0.2720118513,-0.7906696565,
32805739,-0.3688212467,-0.7497060984,
33005759,-0.4591338885,-0.6978551326,
33205778,-0.5424426061,-0.634113998,
33405798,-0.6164247988,-0.5610731583,
33605818,-0.6799179421,-0.4787054455,
33805838,-0.7334846555,-0.389915113,
34005857,-0.7746490992,-0.296207351,
34205877,-0.8026579855,-0.1972978076,
34405897,-0.8205204174,-0.09616977589,
34605917,-0.8239809908,0.006119846159,
34805936,-0.8155706771,0.1085833143,
35005956,-0.7940605573,0.208095413,
35205976,-0.7609632455,0.3052833468,
35405996,-0.7160664331,0.3972545263,
35606015,-0.6589901958,0.482447585,
35806035,-0.5924026663,0.5600996996,
36006055,-0.5158927788,0.6289447887,
36206075,-0.4321473866,0.6870288121,
36406094,-0.3412901042,0.7344865259,
36606114,-0.2469870703,0.7700351266,
36806134,-0.1470365782,0.7937780823,
37006154,-0.04564670111,0.8045442838,
37206173,0.05644150537,0.8016548555,
37406193,0.1561841296,0.7875512582,
37606213,0.2540674731,0.7604446497,
37806233,0.3499009467,0.7229324817,
38006252,0.4393376215,0.6720747471,
38206272,0.5218951716,0.6109462171,
38406292,0.5979796477,0.5384016402,
38606312,0.663122379,0.4567764531,
38806331,0.716756857,0.3689453672,
39006351,0.7586950789,0.2737908601,
39206371,0.788207833,0.1730013244,
39406391,0.805601326,0.07045930302,
39606410,0.8069721347,-0.03390029162,
39806430,0.7971008732,-0.1365986705,
40006450,0.773485451,-0.2375880261,
40206470,0.7386780498,-0.3353447968,
40406489,0.6910501238,-0.4264422511,
40606509,0.6292147048,-0.5115446449,
40806529,0.5616006411,-0.5871412119,
41006549,0.4825206382,-0.6549319719,
41206568,0.3947501993,-0.7120697244,
41406588,0.3017702203,-0.7559498772,
41606608,0.205896111,-0.7872378947,
41806628,0.1050275604,-0.806990279,
42006647,0.002443729282,-0.8138386822,
42206667,-0.09923898435,-0.8079939464,
42406687,-0.1992808933,-0.789033195,
42606707,-0.2951042527,-0.758516431,
42806726,-0.384862653,-0.7154092373,
43006746,-0.4724614655,-0.661549668,
43206766,-0.5483131171,-0.5992779688,
43406786,-0.6165280742,-0.5254026642,
43606805,-0.6773457149,-0.4454862242,
43806825,-0.7247668569,-0.3589150133,
44006845,-0.7632378042,-0.2664207016,
44206865,-0.7883338046,-0.1708878414,
44406884,-0.8024528457,-0.0721610637,
44606904,-0.8042361591,0.02534569458,
44806924,-0.793666285,0.1244835178,
45006944,-0.770733978,0.2186800967,
45206963,-0.7366393548,0.311482962,
45406983,-0.6923675147,0.4004257409,
45607003,-0.636500274,0.4815574618,
45807023,-0.5699467108,0.5566945158,
46007042,-0.495027865,0.6214850568,
46207062,-0.4128346029,0.6762559398,
46407082,-0.3253566953,0.7209466126,
46607102,-0.2311179896,0.7557818547,
46807121,-0.1348229284,0.7767842317,
47007141,-0.03550347328,0.7862082303,
47207161,0.06396514535,0.7831583818,
47407181,0.1626659313,0.7674188949,
47607200,0.2592458997,0.7402056084,
47807220,0.3515258642,0.6997261094,
48007240,0.4384488206,0.6489077987,
48207260,0.5183874365,0.5855897255,
48407279,0.5898988987,0.5136202893,
48607299,0.652478433,0.4320641234,
48807319,0.7027429068,0.3430706976,
49007339,0.7423728315,0.2485060532,
49207358,0.7675919741,0.1508844412,
49407378,0.7818493489,0.04861973304,
49607398,0.7814901767,-0.05365866202,
49807418,0.7682986606,-0.1554061697,
50007437,0.7413829944,-0.254688592,
50207457,0.7017067623,-0.3490330397,
50407477,0.6515949945,-0.4374901482,
50607497,0.588317436,-0.5192653006,
50807516,0.5173714804,-0.5911526656,
51007536,0.436680421,-0.6534998925,
51207556,0.3484233473,-0.7053982231,
51407576,0.2548720409,-0.7451696731,
51607595,0.1574198093,-0.7713620223,
51807615,0.05714826878,-0.7861737767,
52007635,-0.04325273062,-0.7869527385,
52207655,-0.1431108179,-0.7756829067,
52407674,-0.2398126319,-0.7513452955,
52607694,-0.3328050529,-0.7155831265,
52807714,-0.4198776112,-0.6671595126,
53007734,-0.4998027405,-0.6083841604,
53207753,-0.5719895826,-0.5417584559,
53407773,-0.6350991802,-0.4639489211,
53607793,-0.6868590659,-0.3820412791,
53807813,-0.7299729334,-0.293368005,
54007833,-0.7596132982,-0.2013092915,
54207852,-0.7765586089,-0.1065316893,
54407872,-0.7844095804,-0.009321200134,
54607892,-0.7780236601,0.08664664184,
54807912,-0.7616098462,0.1796573584,
55007931,-0.731169355,0.2727264639,
55207951,-0.6916142489,0.359553572,
55407971,-0.6433273657,0.4412926328,
55607991,-0.5822504219,0.5149489826,
55808010,-0.5144511532,0.5830392457,
56008030,-0.4377391718,0.6416674154,
56208050,-0.354990187,0.6889284916,
56408070,-0.2660319228,0.726636843,
56608089,-0.1742232037,0.7518301179,
56808109,-0.08009592032,0.7671390536,
57008129,0.01588959981,0.7701124921,
57208149,0.1115849165,0.7618523796,
57408168,0.2055836282,0.7403960755,
57608188,0.2965288933,0.7089007603,
57808208,0.3830370392,0.665458749,
58008228,0.4629007985,0.6112176945,
58208247,0.5366460596,0.5475662245,
58408267,0.6020106192,0.4760041086,
58608287,0.6561147978,0.3948142343,
58808307,0.7022198566,0.3080855836,
59008326,0.7352628818,0.2163722932,
59208346,0.7568530063,0.1224209812,
59408366,0.7662448735,0.02414916468,
59608386,0.763134798,-0.07352753402,
59808405,0.7462565869,-0.1703387405,
60008425,0.7187785545,-0.2650408074,
60208445,0.6775992019,-0.3545340618,
60408465,0.6290393794,-0.4406107645,
60608484,0.566478769,-0.5157861719,
60808504,0.4954736723,-0.5865681599,
61008524,0.4165488872,-0.6415793141,
61208544,0.3335935818,-0.6834311856,
61408563,0.2403654028,-0.7239683901,
61608583,0.1430648872,-0.7413724696,
61808603,0.05135211183,-0.7592359692,
62008623,-0.0173432809,-0.7648097805,
62208642,-0.1397893509,-0.7487734987,
62408662,-0.241925333,-0.7192177137,
62608682,-0.3232499051,-0.692305485,
62808702,-0.4062727383,-0.6423563587,
63008721,-0.4853835388,-0.5901287751,
63208741,-0.5539588678,-0.5229238018,
63408761,-0.6168785156,-0.4490557385,
63608781,-0.6683522579,-0.369301328,
63808800,-0.7084450342,-0.2804769552,
64008820,-0.7381314739,-0.1899751729,
64208840,-0.7551712027,-0.09467461034,
64408860,-0.7601911691,-0.001221614105,
64608879,-0.7524746327,0.09459665912,
64808899,-0.734549763,0.1866081764,
65008919,-0.7045408823,0.2769532821,
65208939,-0.6618766567,0.3624411615,
65408958,-0.611557986,0.4425326747,
65608978,-0.5504727352,0.5150354051,
65808998,-0.4796747342,0.5792583248,
66009018,-0.4042872561,0.6325645187,
66209037,-0.3213764213,0.6778050029,
66409057,-0.2324355055,0.710791172,
66609077,-0.1412510022,0.7344935779,
66809097,-0.04768569333,0.746347583,
67009116,0.04652102345,0.7455300861,
67209136,0.1417236063,0.733880898,
67409156,0.2330722537,0.7089843724,
67609176,0.3232181573,0.6735840152,
67809195,0.4040842485,0.6265083488,
68009215,0.4821479876,0.5693142313,
68209235,0.5487868764,0.502970236,
68409255,0.6088177966,0.4290780153,
68609274,0.6594408016,0.3475807266,
68809294,0.699116121,0.2605600346,
69009314,0.7272212135,0.1680013397,
69209334,0.7423626585,0.0747103504,
69409353,0.7469138795,-0.02289138412,
69609373,0.7378068351,-0.118131225,
69809393,0.7177453464,-0.2105204958,
70009413,0.6839668166,-0.3014857288,
70209432,0.6416706245,-0.3872897793,
70409452,0.5846970195,-0.4671655528,
70609472,0.5219271226,-0.5380759493,
70809492,0.4476325064,-0.6011090389,
71009511,0.3671010467,-0.6539576066,
71209531,0.2808315703,-0.6964860769,
71409551,0.1916748676,-0.7279274156,
71609571,0.09841815361,-0.7459390354,
71809590,0.001831927821,-0.7514451119,
72009610,-0.0931540334,-0.7447426862,
72209630,-0.1878376145,-0.7269452978,
72409650,-0.2763355667,-0.6999887852,
72609669,-0.3639336917,-0.659283605,
72809689,-0.4424015139,-0.6084387799,
73009709,-0.5134977634,-0.5464530441,
73209729,-0.5777077875,-0.4774982436,
73409748,-0.6338740348,-0.4010586552,
73609768,-0.6767634365,-0.3182420175,
73809788,-0.7103012864,-0.2304998409,
74009808,-0.7322111879,-0.1407265027,
74209827,-0.7431130417,-0.0492013162,
74409847,-0.7446785403,0.04432679998,
74609867,-0.7320443603,0.1363725396,
74809887,-0.7079074072,0.2244684798,
75009906,-0.6740134944,0.3102923425,
75209926,-0.6283064157,0.3919734042,
75409946,-0.5739232652,0.4657281181,
75609966,-0.5110873186,0.53289177,
75809985,-0.4401406432,0.5915766357,
76010005,-0.3639615272,0.6404782095,
76210025,-0.280517713,0.6803221819,
76410045,-0.1936620428,0.709084347,
76610064,-0.1031516755,0.7267496401,
76810084,-0.01129879034,0.7339984495,
77010104,0.07933185781,0.7293974058,
77210124,0.1686310178,0.7129035851,
77410143,0.2556970928,0.6843664919,
77610163,0.3418217454,0.645977974,
77810183,0.420121598,0.5991566719,
78010203,0.4932771169,0.5408661263,
78210222,0.556267592,0.4761537551,
78410242,0.6106234758,0.4010176698,
78610262,0.6576973261,0.3217538682,
78810282,0.6923307581,0.2346477233,
79010301,0.7176141138,0.1473473528,
79210321,0.7304999135,0.05365721511,
79410341,0.7319401156,-0.03912544791,
79610361,0.7207456876,-0.1312510699,
79810380,0.6989699945,-0.2202780311,
80010400,0.6677472673,-0.3080163115,
80210420,0.6227879069,-0.3895174264,
80410440,0.5679309201,-0.4674002503,
80610460,0.5054727475,-0.5352557961,
80810479,0.434158499,-0.5954571234,
81010499,0.3549493636,-0.6448735943,
81210519,0.2697115768,-0.6843269852,
81410539,0.1807285705,-0.7130657373,
81610558,0.09155756745,-0.7307840879,
81810578,-0.002583642234,-0.7369422721,
82010598,-0.09464647518,-0.7302043749,
82210618,-0.1873603809,-0.7107885511,
82410637,-0.2748975398,-0.6798637158,
82610657,-0.358961871,-0.6412870776,
82810677,-0.4354805491,-0.5910799491,
83010697,-0.5058560824,-0.5312865757,
83210716,-0.5681374296,-0.461132198,
83410736,-0.6201485937,-0.3872139603,
83610756,-0.661949321,-0.3049108365,
83810776,-0.6963958192,-0.2182720048,
84010795,-0.7168890437,-0.1282690674,
84210815,-0.7264541486,-0.03728987798,
84410835,-0.7235776987,0.05380063232,
84610855,-0.7098840176,0.1461035808,
84810874,-0.682853129,0.2351035014,
85010894,-0.6476153641,0.3168890489,
85210914,-0.6009964511,0.3983499491,
85410934,-0.5430607443,0.4697751095,
85610953,-0.4790268181,0.5352231359,
85810973,-0.4063103041,0.5904597157,
86010993,-0.3279916469,0.6369024152,
86211013,-0.2432643409,0.6725149045,
86411032,-0.1574008247,0.6961957735,
86611052,-0.06627621823,0.7109406821,
86811072,0.02636060888,0.7121664011,
87011092,0.1167304779,0.7026812844,
87211111,0.2063797734,0.6812071261,
87411131,0.2920405304,0.6493292932,
87611151,0.3715762543,0.6066446576,
87811171,0.4463119213,0.5525646609,
88011190,0.5153285803,0.4931474404,
88211210,0.5728691964,0.4237211052,
88411230,0.6220014807,0.3448668181,
88611250,0.6637320148,0.2636498864,
88811269,0.6923533618,0.1769039441,
89011289,0.7087431529,0.08680057965,
89211309,0.7159044526,-0.002110152387,
89411329,0.7110807052,-0.09433769781,
89611348,0.6924602023,-0.1824893414,
89811368,0.664569657,-0.2694130028,
90011388,0.6264246221,-0.3516242916,
90211408,0.577311831,-0.4303205475,
90411427,0.5191833309,-0.4991289492,
90611447,0.4531374127,-0.5616859451,
90811467,0.378666102,-0.6139686885,
91011487,0.2989539581,-0.6577278359,
91211506,0.2159792054,-0.6882368339,
91411526,0.1282123238,-0.7124963939,
91611546,0.04064976187,-0.7225470558,
91811566,-0.05019962387,-0.7201823605,
92011585,-0.1395597566,-0.710444145,
92211605,-0.2250329499,-0.6855415101,
92411625,-0.3080856947,-0.6525797078,
92611645,-0.3853437407,-0.609599586,
92811664,-0.4583862654,-0.5577645547,
93011684,-0.521814059,-0.4942374911,
93211704,-0.5783214476,-0.4280162611,
93411724,-0.6255799729,-0.3512085432,
93611743,-0.6650936694,-0.2724886128,
93811763,-0.6900863426,-0.1880301098,
94011783,-0.7081082486,-0.1025953632,
94211803,-0.7128992683,-0.01420908027,
94411822,-0.7092497898,0.07295099916,
94611842,-0.6921772135,0.1596589159,
94811862,-0.6659174888,0.2452669662,
95011882,-0.6290241321,0.3253406676,
95211901,-0.5837934539,0.3998249755,
95411921,-0.528352438,0.4689266631,
95611941,-0.4640702672,0.5306939936,
95811961,-0.3940217466,0.5839028573,
96011980,-0.3178262624,0.6277202665,
96212000,-0.2344382344,0.6618023132,
96412020,-0.1498344383,0.6859007554,
96612040,-0.06090122338,0.6976395148,
96812059,0.02689177636,0.6985095714,
97012079,0.1151289527,0.6886806563,
97212099,0.2020162652,0.6682334932,
97412119,0.2852406867,0.6369206716,
97612138,0.3635738913,0.5941337809,
97812158,0.4383474019,0.5423343575,
98012178,0.501557537,0.4818019913,
98212198,0.5614099652,0.4136689565,
98412217,0.6082521777,0.3376137031,
98612237,0.6476312087,0.2589211955,
98812257,0.6746757431,0.1726814218,
99012277,0.6935321462,0.08506731789,
99212296,0.698514175,-0.002650984493,
99412316,0.6939485852,-0.09264236209,
99612336,0.6756669444,-0.1802187861,
99812356,0.6476387218,-0.2655776168,
100012375,0.6102506356,-0.345130297,
100212395,0.5612220867,-0.4217141987,
100412415,0.5045432231,-0.4898212917,
100612435,0.4400960258,-0.5509713441,
100812454,0.3662291882,-0.603766684,
101012474,0.2861917987,-0.6447454426,
101212494,0.2030135435,-0.6760295141,
101412514,0.1194050714,-0.696080922,
101612533,0.02836236691,-0.7066638048,
101812553,-0.05912264175,-0.7043789431,
102012573,-0.1474437074,-0.6911001442,
102212593,-0.2338885389,-0.6688851566,
102412612,-0.3134704308,-0.6320881918,
102612632,-0.3896864418,-0.5911273064,
102812652,-0.4614376056,-0.5359550497,
103012672,-0.5241673061,-0.4742300906,
103212691,-0.578074084,-0.4056435394,
103412711,-0.62199549,-0.3280181708,
103612731,-0.6577490534,-0.2508709218,
103812751,-0.6833720136,-0.1652057472,
104012770,-0.6960382102,-0.07984425141,
104212790,-0.6988412982,0.008153725218,
104412810,-0.6927792813,0.09588307966,
104612830,-0.6717222254,0.18083923,
104812849,-0.6432843556,0.2642157019,
105012869,-0.6035556969,0.342462739,
105212889,-0.5555980946,0.4147977964,
105412909,-0.4968791979,0.4806040521,
105612928,-0.4293781586,0.5396233529,
105812948,-0.3574583957,0.5880478923,
106012968,-0.2784892318,0.629236605,
106212988,-0.1961405207,0.6581742978,
106413007,-0.1090877266,0.6761651182,
106613027,-0.02177177199,0.6841336564,
106813047,0.06674037208,0.6795557094,
107013067,0.1522506343,0.6667590074,
107213087,0.2353864494,0.6390688966,
107413106,0.3171779308,0.6026413465,
107613126,0.3921327375,0.5568607546,
107813146,0.4602476107,0.501923053,
108013166,0.5213183199,0.4386753047,
108213185,0.5730678896,0.367159943,
108413205,0.6158456554,0.2896108582,
108613225,0.648321684,0.2082574067,
108813245,0.6719444711,0.1236124205,
109013264,0.6823372156,0.0358699715,
109213284,0.6826907729,-0.05129391299,
109413304,0.6720021166,-0.1383382098,
109613324,0.6504233536,-0.2217329564,
109813343,0.6162115458,-0.3042757023,
110013363,0.5738013659,-0.379524626,
110213383,0.5212692325,-0.451148424,
110413403,0.4642105171,-0.513319668,
110613422,0.3932180951,-0.5692586554,
110813442,0.3210432615,-0.6146456001,
111013462,0.242212939,-0.6506874279,
111213482,0.1598644074,-0.6765994817,
111413501,0.07479979915,-0.6915598452,
111613521,-0.01187541057,-0.6958920529,
111813541,-0.09779612217,-0.6899834967,
112013561,-0.1815545552,-0.6732990483,
112213580,-0.2626044075,-0.6467044462,
112413600,-0.340850851,-0.6093239403,
112613620,-0.4132339096,-0.563539985,
112813640,-0.4765477498,-0.5090191108,
113013659,-0.5356016524,-0.4473476068,
113213679,-0.5871476039,-0.3761045115,
113413699,-0.627175835,-0.3033867972,
113613719,-0.65762484,-0.22468528,
113813738,-0.6795740576,-0.1426073225,
114013758,-0.6909945471,-0.05774729581,
114213778,-0.6898982764,0.02930252704,
114413798,-0.6824484639,0.1129561514,
114613817,-0.6614148105,0.1944589161,
114813837,-0.6298864948,0.2757841839,
115013857,-0.5904356928,0.3503400956,
115213877,-0.5409042943,0.4187327233,
115413896,-0.4839819573,0.4816650712,
115613916,-0.4170766083,0.5376010887,
115813936,-0.3463502976,0.584711147,
116013956,-0.2696494359,0.6217731571,
116213975,-0.1874148029,0.6490604124,
116413995,-0.1040639279,0.6675516822,
116614015,-0.0192619118,0.6738263181,
116814035,0.06726214028,0.6674760831,
117014054,0.1521339883,0.6524337219,
117214074,0.2355795014,0.6280426043,
117414094,0.3133879257,0.5907755643,
117614114,0.3860229598,0.5457923642,
117814133,0.4542815129,0.4897005294,
118014153,0.5119954987,0.428024825,
118214173,0.5630105549,0.3570808502,
118414193,0.6043871645,0.2824718834,
118614212,0.6389850692,0.2012886295,
118814232,0.6597386033,0.1166207503,
119014252,0.6674893747,0.02971698848,
119214272,0.6665451842,-0.05692405587,
119414291,0.6540689659,-0.1438589287,
119614311,0.6326242949,-0.2259930054,
119814331,0.5994580901,-0.3069115881,
120014351,0.5566408006,-0.3831345851,
120214370,0.5042467299,-0.4513898198,
120414390,0.4427568512,-0.5119785776,
120614410,0.3749602005,-0.5659447546,
120814430,0.2976019984,-0.6084831667,
121014449,0.2197077923,-0.6426688295,
121214469,0.138441931,-0.6656496228,
121414489,0.05375331684,-0.6780554032,
121614509,-0.03319554885,-0.6819328032,
121814528,-0.1180110528,-0.6732657233,
122014548,-0.2008163107,-0.6540682624,
122214568,-0.2794580944,-0.6231271634,
122414588,-0.3543735364,-0.5849646327,
122614607,-0.4253333649,-0.5364698607,
122814627,-0.4856545292,-0.4811772609,
123014647,-0.5427416097,-0.4175987515,
123214667,-0.5878036576,-0.3474314115,
123414686,-0.6276249845,-0.2734862671,
123614706,-0.6543682533,-0.1926138895,
123814726,-0.6735856767,-0.1138934967,
124014746,-0.6798196415,-0.02779099325,
124214765,-0.677856378,0.05499982005,
124414785,-0.6654862788,0.1356811152,
124614805,-0.6413251949,0.2174094996,
124814825,-0.6081344291,0.2927201784,
125014844,-0.5666539542,0.3669358211,
125214864,-0.5164866994,0.4331795276,
125414884,-0.4575980912,0.4911167953,
125614904,-0.3924231728,0.5439037605,
125814923,-0.3204429903,0.5875960507,
126014943,-0.2432890206,0.6206938506,
126214963,-0.1627785183,0.6456935386,
126414983,-0.07912533106,0.6583679198,
126615002,0.00529726602,0.661077872,
126815022,0.0872004772,0.6543722578,
127015042,0.1716233549,0.6386633472,
127215062,0.2477241989,0.6106678487,
127415081,0.3234192462,0.5723533262,
127615101,0.3966962996,0.5247102858,
127815121,0.4576647194,0.4704391709,
128015141,0.515272202,0.4055044221,
128215160,0.5629503743,0.3358718105,
128415180,0.6036161801,0.2594746091,
128615200,0.6319344051,0.1789856099,
128815220,0.6499690041,0.09749482983,
129015239,0.6582973315,0.01322254009,
129215259,0.6542836559,-0.07428909022,
129415279,0.6411073488,-0.1579578271,
129615299,0.614924456,-0.2394357208,
129815318,0.5789150075,-0.3153804047,
130015338,0.5341007515,-0.3899999844,
130215358,0.4831337575,-0.4556593625,
130415378,0.4197878628,-0.5143299271,
130615397,0.3536705705,-0.563991448,
130815417,0.27875978,-0.6051758304,
131015437,0.2018325742,-0.6372573621,
131215457,0.1196188786,-0.6567225734,
131415476,0.03628147715,-0.6683004244,
131615496,-0.04832882539,-0.670871394,
131815516,-0.1292708019,-0.6570538737,
132015536,-0.2135125356,-0.6391609968,
132215555,-0.2904014423,-0.6068282902,
132415575,-0.3601501356,-0.5689067837,
132615595,-0.4285928456,-0.521092234,
132815615,-0.4910404182,-0.4628345927,
133015634,-0.541102598,-0.3979267811,
133215654,-0.5869390496,-0.3282858961,
133415674,-0.6240218293,-0.2542683719,
133615694,-0.6472874493,-0.177077559,
133815714,-0.6629598442,-0.09723290236,
134015733,-0.6699594426,-0.01484776785,
134215753,-0.6668971876,0.06742021301,
134415773,-0.6512283284,0.1459636372,
134615793,-0.629110507,0.2259826817,
134815812,-0.5957566584,0.3003699715,
135015832,-0.5524773243,0.3686195147,
135215852,-0.4996225937,0.4345361347,
135415872,-0.4437455397,0.491546427,
135615891,-0.3785471566,0.5413932598,
135815911,-0.3071792185,0.5826325103,
136015931,-0.2302664825,0.6144914906,
136215951,-0.1526392182,0.6380546448,
136415970,-0.07008386711,0.6496198044,
136615990,0.01244786741,0.6507729018,
136816010,0.09521924403,0.6421149106,
137016030,0.1764290723,0.6233218736,
137216049,0.2530215016,0.5960395103,
137416069,0.3260361452,0.5560383027,
137616089,0.3959276036,0.5069398415,
137816109,0.4583648514,0.4534050776,
138016128,0.5110947517,0.3886957929,
138216148,0.5574310627,0.3173142304,
138416168,0.5935258978,0.2406430225,
138616188,0.6205184412,0.1632340933,
138816207,0.6368202241,0.07991363877,
139016227,0.6427970487,-0.004579628292,
139216247,0.6360450311,-0.09019698912,
139416267,0.6194290653,-0.1707184153,
139616286,0.5926416396,-0.251079126,
139816306,0.5555151883,-0.3292647191,
140016326,0.5064031961,-0.3967197919,
140216346,0.4519845053,-0.4615140693,
140416365,0.3880087265,-0.5165455061,
140616385,0.3183292016,-0.5632971817,
