Frequency,S11_Real,S11_Imaginary,
43606805,0.0707458555,-0.001048200309,
43806825,0.02463787943,-0.09061941775,
44006845,-0.07782769405,-0.08854619638,
44206865,-0.1256052269,0.005835034104,
44406884,-0.06627351111,0.09798090283,
44606904,0.04662225166,0.09616098407,
44806924,0.1070408128,-0.000747110333,
45006944,0.05903315337,-0.1030050317,
45206963,-0.04951957942,-0.1168890582,
45406983,-0.1146615715,-0.03476563001,
45607003,-0.07587151165,0.05790001489,
45807023,0.02230483642,0.06515784118,
46007042,0.0717998071,-0.01946763223,
46207062,0.0179680658,-0.1035535304,
46407082,-0.08366028783,-0.09689839,
46607102,-0.1303203726,-0.004524243469,
46807121,-0.07502006756,0.0833628789,
47007141,0.02818371634,0.08037431085,
47207161,0.07582595017,-0.008902502788,
47407181,0.02228106767,-0.09190514626,
47607200,-0.07408767874,-0.08430539092,
47807220,-0.1125101026,0.00264302781,
48007240,-0.05436948518,0.07673505425,
48207260,0.03832703563,0.06020301407,
48407279,0.06724339501,-0.02979945537,
48607299,0.001116165189,-0.09873386062,
48807319,-0.09272267531,-0.07469021517,
49007339,-0.1202249158,0.01964129812,
49207358,-0.05296388727,0.09291325245,
49407378,0.0443495703,0.07352175999,
49607398,0.07731255285,-0.01840200589,
49807418,0.01624699678,-0.09097305304,
50007437,-0.0731174093,-0.07264483807,
50207457,-0.09769988181,0.01129898139,
50407477,-0.03486442816,0.06951505484,
50607497,0.04436487564,0.03869822987,
50807516,0.05224394699,-0.04678671169,
51007536,-0.0215289715,-0.09467777778,
51207556,-0.1022486859,-0.05344928485,
51407576,-0.1085049164,0.03967004717,
51607595,-0.03211679256,0.09546511428,
51807615,0.05650290637,0.06070982674,
52007635,0.07379166137,-0.0311461653,
52207655,0.006467212704,-0.09121623298,
52407674,-0.07550738473,-0.06376955216,
52607694,-0.08953070195,0.01795646364,
52807714,-0.02431708933,0.06627712399,
53007734,0.04772512537,0.02983463899,
53207753,0.04738932534,-0.05193321115,
53407773,-0.02574293802,-0.09077117535,
53607793,-0.09680943107,-0.0456447761,
53807813,-0.09340970276,0.03949937685,
54007833,-0.0183404299,0.08018688408,
54207852,0.05471466091,0.03641535763,
54407872,0.05367743266,-0.04735515801,
54607892,-0.01738907757,-0.08742755212,
54807912,-0.08526586863,-0.0463017855,
55007931,-0.08169562536,0.03134638698,
55207951,-0.01215787945,0.06460739337,
55407971,0.04983989672,0.01799156426,
55607991,0.03803773759,-0.0597178708,
55808010,-0.03677154419,-0.08851479951,
56008030,-0.1011239719,-0.03767849668,
56208050,-0.09104928936,0.04398624243,
56408070,-0.01655270741,0.07812839679,
56608089,0.04920221293,0.03251160899,
56808109,0.04213278044,-0.04375039535,
57008129,-0.02527742081,-0.07200287792,
57208149,-0.07838069381,-0.02586194198,
57408168,-0.05997486106,0.04137973893,
57608188,0.01089699507,0.05502387839,
57808208,0.0582359812,-0.004023994447,
58008228,0.03045461937,-0.07886249528,
58208247,-0.05080179503,-0.09723822191,
58408267,-0.1134463362,-0.04008838699,
58608287,-0.1027243615,0.04343286568,
58808307,-0.03076341197,0.0802492836,
59008326,0.0341637813,0.04142358748,
59208346,0.02999919625,-0.0279207952,
59408366,-0.03012019843,-0.05007098098,
59608386,-0.07385046621,-0.003942640877,
59808405,-0.04862637121,0.05851747177,
60008425,0.02288845768,0.06641582574,
60208445,0.0683363785,0.006412621855,
60408465,0.04146766757,-0.06431715074,
60608484,-0.02964467424,-0.07772740628,
60808504,-0.07529153885,-0.02538287789,
61008524,-0.05013085662,0.03631369328,
61208544,0.01488507069,0.04145067532,
61408563,0.05030272543,-0.01561181653,
61608583,0.0171377008,-0.07597238038,
61808603,-0.05318353162,-0.07672871153,
62008623,-0.08977946673,-0.01765378705,
62208642,-0.05893823426,0.04230234848,
62408662,0.009084247126,0.04471015412,
62608682,0.04198685725,-0.01426107581,
62808702,0.007220537023,-0.07205464999,
63008721,-0.06183580922,-0.07146039363,
63208741,-0.09676103358,-0.01257176011,
63408761,-0.06593598042,0.04666705258,
63608781,-0.002060925439,0.04851691059,
63808800,0.02607789641,-0.004862605946,
64008820,-0.009974955845,-0.05070826848,
64208840,-0.06785377233,-0.03733910463,
64408860,-0.08425335449,0.02353208399,
64608879,-0.03761556595,0.07191193791,
64808899,0.03060974993,0.05837859984,
65008919,0.05664913637,-0.006402821411,
65208939,0.01724515083,-0.06131962317,
65408958,-0.04807256996,-0.0563060568,
65608978,-0.07526827924,0.001251712471,
65808998,-0.03863314954,0.05281072363,
66009018,0.02386952264,0.04616042581,
66209037,0.04848561563,-0.01045142605,
66409057,0.01277785606,-0.05792100737,
66609077,-0.04324021401,-0.04863668712,
66809097,-0.05938090571,0.004105348718,
67009116,-0.01778978041,0.0421297951,
67209136,0.03687197048,0.02103300351,
67409156,0.04601200149,-0.03886450537,
67609176,-0.001050924437,-0.07982640894,
67809195,-0.06011704418,-0.06177367584,
68009215,-0.07509681505,-0.003471663174,
68209235,-0.03361600278,0.03651582852,
68409255,0.02000111813,0.01794726307,
68609274,0.02752591409,-0.03777380887,
68809294,-0.01866302211,-0.07219227709,
69009314,-0.07348443399,-0.04866435739,
69209334,-0.08223492548,0.01110930241,
69409353,-0.03598100922,0.05005605831,
69609373,0.02037812643,0.03009851217,
69809393,0.02972499303,-0.02655776227,
70009413,-0.01330501144,-0.06027068702,
70209432,-0.06229295874,-0.03798578477,
70409452,-0.06467254434,0.01527278378,
70609472,-0.01853394391,0.04224038358,
70809492,0.02752061198,0.01250438873,
71009511,0.02375926661,-0.04229493348,
71209531,-0.02623642063,-0.06677529532,
71409551,-0.07417445635,-0.03570995023,
71609571,-0.07220913154,0.02226374867,
71809590,-0.02118345504,0.05202371155,
72009610,0.03139733285,0.02424254165,
72209630,0.0351435688,-0.03386201002,
72409650,-0.0101638845,-0.06626663503,
72609669,-0.0586811093,-0.04488618046,
72809689,-0.06205787103,0.005158955443,
73009709,-0.02009327102,0.02939218661,
73209729,0.01865804646,-5.648392245e-06,
73409748,0.008998528108,-0.04804313322,
73609768,-0.03954131377,-0.0628446734,
73809788,-0.07794657124,-0.02686827097,
74009808,-0.06673608282,0.0254142059,
74209827,-0.0162762524,0.04269424378,
74409847,0.02273138646,0.007541008279,
74609867,0.01102802433,-0.04202571574,
74809887,-0.0364626768,-0.05554172096,
75009906,-0.07114104315,-0.02034708519,
75209926,-0.05699924648,0.02745792352,
75409946,-0.007124272587,0.03855882313,
75609966,0.02752057466,-0.0004612349835,
75809985,0.01183757436,-0.05078800213,
76010005,-0.03959942205,-0.06435368734,
76210025,-0.0787638135,-0.02863615392,
76410045,-0.06970326518,0.02254205135,
76610064,-0.02324644154,0.04120079276,
76810084,0.0128281595,0.01062207474,
77010104,0.00183751096,-0.03243683234,
77210124,-0.03980380119,-0.04138352091,
77410143,-0.06655170034,-0.006985556893,
77610163,-0.04784069477,0.03442754794,
77810183,-0.0001977239611,0.03851709799,
78010203,0.02750326968,-0.002437103307,
78210222,0.006681678236,-0.04712864776,
78410242,-0.04235254037,-0.05273753094,
78610262,-0.07316887868,-0.01369075506,
78810282,-0.05609130653,0.03286629098,
79010301,-0.007455757841,0.04286590564,
79210321,0.02465093235,0.006843698288,
79410341,0.01020733647,-0.03600968641,
79610361,-0.03078388871,-0.0425255363,
79810380,-0.05290617705,-0.009723616657,
80010400,-0.03153114924,0.02337132679,
80210420,0.01021011544,0.016318108,
80410440,0.02436086348,-0.02694263044,
80610460,-0.006134029424,-0.06442543533,
80810479,-0.0566277804,-0.05991309831,
81010499,-0.08187180435,-0.01610573002,
81210519,-0.06069570287,0.02729556956,
81410539,-0.01579436027,0.03225406312,
81610558,0.006927292498,-0.003227237548,
81810578,-0.01399332084,-0.03695664429,
82010598,-0.05313857636,-0.03297296019,
82210618,-0.06838778755,0.006149187649,
82410637,-0.04080518533,0.04059078901,
82610657,0.004245230537,0.03489485369,
82810677,0.02229596403,-0.007092867749,
83010697,-0.003774984433,-0.04372597094,
83210716,-0.04743158692,-0.03989710195,
83410736,-0.06587113196,-0.000535353262,
83610756,-0.04176795515,0.0346294727,
83810776,-6.144497195e-05,0.03150383469,
84010795,0.01599476667,-0.005076996987,
84210815,-0.007953288925,-0.03390430904,
84410835,-0.04272076591,-0.02564232045,
84610855,-0.05057736506,0.01119159211,
84810874,-0.01846891819,0.03680041127,
85010894,0.02270376422,0.02112154445,
85210914,0.03287271909,-0.02405401814,
85410934,0.002215806221,-0.059012181,
85610953,-0.04297868026,-0.05381365564,
85810973,-0.06201571932,-0.01584042406,
86010993,-0.04076847592,0.01670282368,
86211013,-0.005258455974,0.01215152242,
86411032,0.003571604019,-0.02143052803,
86611052,-0.02243421585,-0.04408699346,
86811072,-0.05555388367,-0.02961059308,
87011092,-0.0592586894,0.008571365677,
87211111,-0.02662769633,0.03144078213,
87411131,0.01014742494,0.0144184953,
87611151,0.01381637013,-0.02561505374,
87811171,-0.01735267695,-0.04841616506,
88011190,-0.05138983098,-0.03365880025,
88211210,-0.05411053326,0.002575760064,
88411230,-0.02326173639,0.02146701568,
88611250,0.008012130574,0.001081817117,
88811269,0.005289203562,-0.03779787805,
89011289,-0.02989115192,-0.05707851184,
89211309,-0.06656003174,-0.03783228708,
89411329,-0.07021881066,0.002500720656,
89611348,-0.03965549582,0.02574184737,
89811368,-0.00714587895,0.01150913266,
90011388,-0.006967681836,-0.02257966771,
90211408,-0.03671696456,-0.03726122165,
90411427,-0.06380064145,-0.01687150991,
90611447,-0.05857757189,0.01856937005,
90811467,-0.0239475366,0.03259196032,
91011487,0.004954663952,0.009333623632,
91211506,-0.0009041547507,-0.02694760716,
91411526,-0.03414378183,-0.04003408554,
91611546,-0.06160037794,-0.01796379143,
91811566,-0.05596789416,0.01764765305,
92011585,-0.02183910813,0.03067773356,
92211605,0.006631369677,0.006730544246,
92411625,0.0004456249113,-0.03072978972,
92611645,-0.03384098874,-0.04601574169,
92811664,-0.06542610249,-0.02605917191,
93011684,-0.06495339111,0.009772171249,
93211704,-0.03701808058,0.02620345628,
93411724,-0.01272302418,0.009452397532,
93611743,-0.01996370462,-0.01812943323,
93811763,-0.04864348905,-0.02240568875,
94011783,-0.06715915432,0.003883433618,
94211803,-0.05269301282,0.03633947879,
94411822,-0.0160251459,0.04266572512,
94611842,0.009331834303,0.01480336464,
94811862,-0.001234133934,-0.01999232252,
95011882,-0.03446466966,-0.02845723161,
95211901,-0.05818327966,-0.00483750016,
95411921,-0.04930462748,0.0277822585,
95611941,-0.01668131337,0.03684079386,
95811961,0.007237752709,0.01293340399,
96011980,-0.002065992919,-0.01934580416,
96212000,-0.03385323527,-0.0269863192,
96412020,-0.05674782014,-0.003574002815,
96612040,-0.0475371756,0.02854504346,
96812059,-0.0154492034,0.03692427368,
97012079,0.006800089597,0.01439808545,
97212099,-0.002795624506,-0.01430266702,
97412119,-0.03056818604,-0.0183849245,
97612138,-0.04535003842,0.004817601778,
97812158,-0.03055554276,0.02922388496,
98012178,-0.0005932076282,0.02660410983,
98212198,0.01177304636,-0.002296825293,
98412217,-0.007384262556,-0.02843132205,
98612237,-0.04049640411,-0.02553520454,
98812257,-0.05644935286,0.005054851577,
99012277,-0.04017445391,0.03607074613,
99212296,-0.004906249331,0.03953618844,
99412316,0.01593073572,0.01300084162,
99612336,0.004762944073,-0.01610361131,
99812356,-0.02336996739,-0.01935735298,
100012375,-0.03769333474,0.003544282916,
100212395,-0.02285512449,0.02678163053,
100412415,0.005670890337,0.0242084501,
100612435,0.01752877795,-0.00240101867,
100812454,0.0004612046016,-0.02539124343,
101012474,-0.02650720434,-0.02101527159,
101212494,-0.03447326854,0.004820482728,
101412514,-0.01347426511,0.02449649556,
101612533,0.0165031507,0.01508319983,
101812553,0.02554916707,-0.0172021117,
102012573,0.004270386218,-0.04362570345,
102212593,-0.02856063334,-0.04206306055,
102412612,-0.04378703477,-0.01582158585,
102612632,-0.03053865401,0.007616809877,
102812652,-0.005585289829,0.004237797715,
103012672,0.001603172121,-0.01952273617,
103212691,-0.01811767801,-0.03784924958,
103412711,-0.04597753519,-0.02967628113,
103612731,-0.05475446997,-0.0007413624863,
103812751,-0.03541434159,0.02266315397,
104012770,-0.007320429564,0.01839148372,
104212790,0.0009954731884,-0.005787597625,
104412810,-0.01569338609,-0.02223404637,
104612830,-0.0367251435,-0.01347468755,
104812849,-0.03713682191,0.0107396606,
105012869,-0.0135234981,0.02348114437,
105212889,0.01121841781,0.008026663469,
105412909,0.01229012268,-0.02272584483,
105612928,-0.01307065353,-0.04187764415,
105812948,-0.043179227,-0.0320492232,
106012968,-0.05234725823,-0.00273272556,
106212988,-0.03451348486,0.01934818574,
106413007,-0.008918876987,0.01533839159,
106613027,-0.002777656644,-0.006892798522,
106813047,-0.01939934199,-0.01986546281,
107013067,-0.03797703731,-0.008762405168,
107213087,-0.03535719971,0.01483422518,
107413106,-0.01068952863,0.02495033914,
107613126,0.01210184578,0.00778591293,
107813146,0.01004242116,-0.02097065088,
108013166,-0.01472166116,-0.03550779113,
108213185,-0.03934604028,-0.02303337704,
108413205,-0.0414621585,0.003619115305,
108613225,-0.02042801031,0.01811676551,
108813245,0.0009023131289,0.006781122702,
109013264,0.0008767495792,-0.01738167079,
109213284,-0.02003516652,-0.02814618405,
109413304,-0.03999769921,-0.01448172897,
109613324,-0.03717259853,0.01084592884,
109813343,-0.01323918399,0.02215101776,
110013363,0.009186647104,0.006690486988,
110213383,0.008531285516,-0.02028824546,
110413403,-0.01382011337,-0.03401287492,
110613422,-0.03569753156,-0.02276151634,
110813442,-0.03674316022,-0.0004305479807,
111013462,-0.01856920856,0.009263902852,
111213482,-0.002569729452,-0.003933438344,
111413501,-0.009993895531,-0.02475327174,
111613521,-0.03356446784,-0.02849756978,
111813541,-0.05140641744,-0.009192747698,
112013561,-0.04522853506,0.01840023158,
112213580,-0.01986894084,0.02970375634,
112413600,0.002725088117,0.01542732877,
112613620,0.0006277367216,-0.008582115278,
112813640,-0.01988610254,-0.01711975978,
113013659,-0.03723860959,-0.001906772969,
113213679,-0.03146865395,0.02234178946,
113413699,-0.008096158871,0.03156400388,
113613719,0.01194929923,0.01802549378,
113813738,0.01080249475,-0.002584968726,
114013758,-0.005390704465,-0.008284729116,
114213778,-0.01396470567,0.006402194502,
114413798,-0.001123978054,0.02240662156,
114613817,0.02379082855,0.01939969905,
114813837,0.03855912789,-0.004325505463,
115013857,0.02872164208,-0.03088372347,
115213877,0.003674476955,-0.03893835336,
115413896,-0.0143985206,-0.02348189576,
115613916,-0.009276131879,-0.002945596413,
115813936,0.01119953549,0.001099932804,
116013956,0.0246839238,-0.01421440559,
116213975,0.01771254443,-0.03253325746,
116413995,-0.0001677707689,-0.03423231131,
116614015,-0.007861319727,-0.01696800943,
116814035,0.008369541095,-0.000265988529,
117014054,0.03706600069,-0.004465371727,
117214074,0.05565458962,-0.03167481418,
117414094,0.04992520444,-0.06553548184,
117614114,0.02528942929,-0.08433978412,
117814133,0.00292385117,-0.08219244249,
118014153,-0.002562932774,-0.07347303533,
118214173,0.002005179681,-0.0767042471,
118414193,-0.00176578507,-0.09514780008,
118614212,-0.02640455369,-0.1119916992,
118814232,-0.06154145719,-0.1079917742,
119014252,-0.08595080535,-0.08139125463,
119214272,-0.08660215259,-0.04964970458,
119414291,-0.0704570367,-0.03283559661,
119614311,-0.05725228062,-0.03604062285,
119814331,-0.06075220465,-0.04426966939,
120014351,-0.07426670567,-0.03924832818,
120214370,-0.07807743373,-0.02028396206,
120414390,-0.06387108773,-0.00404797993,
120614410,-0.04364532375,-0.006274349979,
120814430,-0.03722142037,-0.02420904293,
121014449,-0.05084411544,-0.03800521552,
121214469,-0.07103769282,-0.03147601261,
121414489,-0.07724887627,-0.008518308215,
121614509,-0.06239126165,0.01112637919,
121814528,-0.03919962875,0.01115774323,
122014548,-0.02823416631,-0.006635662065,
122214568,-0.03743543493,-0.02332951007,
122414588,-0.05425670306,-0.02153135919,
122614607,-0.06021577687,-0.004862589573,
122814627,-0.04730288029,0.008620394023,
123014647,-0.02880442233,0.00391040845,
123214667,-0.02424936537,-0.01548645406,
123414686,-0.03908510929,-0.03007181433,
123614706,-0.05958917503,-0.02491539629,
123814726,-0.06674123307,-0.004441414103,
124014746,-0.05452918471,0.01245402958,
124214765,-0.03564500989,0.01128272611,
124414785,-0.03002894698,-0.004118402337,
124614805,-0.04088584978,-0.01411857825,
124814825,-0.05408969604,-0.006905160301,
125014844,-0.05340253188,0.01093504288,
125214864,-0.03575427483,0.02055343618,
125414884,-0.01695008176,0.01041910071,
125614904,-0.01525548896,-0.01203778584,
125814923,-0.03204444505,-0.02600638206,
126014943,-0.05225599298,-0.01995324193,
126214963,-0.0587122566,-0.0005364533293,
126414983,-0.0463899458,0.01435099441,
126615002,-0.03026302776,0.01156411366,
126815022,-0.02725450165,-0.002634418804,
127015042,-0.03878023328,-0.009855724521,
127215062,-0.05076589049,-0.0007990259476,
127415081,-0.04775120106,0.0165149614,
127615101,-0.02931001217,0.02444883133,
127815121,-0.01245900802,0.0133388136,
128015141,-0.01319557394,-0.006361496519,
128215160,-0.02871587663,-0.0157263764,
128415180,-0.04381645823,-0.006906775033,
128615200,-0.04298355201,0.0107856882,
128815220,-0.02639130196,0.01880432844,
129015239,-0.01135792229,0.008976279783,
129215259,-0.01223730841,-0.009520361619,
129415279,-0.02750159855,-0.01780030093,
129615299,-0.04187386723,-0.008807053437,
129815318,-0.0408117182,0.00846412281,
130015338,-0.02447018674,0.01605151212,
130215358,-0.009652162853,0.005373473324,
130415378,-0.01120455761,-0.0128665462,
130615397,-0.02690353764,-0.02138672375,
130815417,-0.04163665603,-0.01244296092,
131015437,-0.04141474188,0.003909280211,
131215457,-0.02788472292,0.01114404625,
131415476,-0.01659653425,0.002747110598,
131615496,-0.02028066355,-0.01065986775,
131815516,-0.03406879365,-0.01272382774,
132015536,-0.04374648098,0.0006163095422,
132215555,-0.03594761946,0.01786400017,
132415575,-0.01533184282,0.02201893714,
132615595,0.0008034281193,0.007668075865,
132815615,-0.0005035805417,-0.01369892966,
133015634,-0.01631140638,-0.02403253459,
133215654,-0.03120834797,-0.01717503023,
133415674,-0.03208166468,-0.004028894056,
133615694,-0.0212725406,0.0007232587186,
133815714,-0.0140596257,-0.0083828784,
134015733,-0.02039808168,-0.01938163976,
134215753,-0.03463969175,-0.01817913877,
134415773,-0.04167127643,-0.003739679251,
134615793,-0.03134472971,0.01197766763,
134815812,-0.01160273148,0.01297191651,
135015832,0.001131435614,-0.002816593022,
135215852,-0.003589219032,-0.02227918852,
135415872,-0.01935716939,-0.02893076223,
135615891,-0.03112803006,-0.02058703816,
135815911,-0.0283082672,-0.008520542126,
136015931,-0.01616445547,-0.007707623495,
136215951,-0.009492441665,-0.0207974963,
136415970,-0.01768906371,-0.0350847804,
136615990,-0.03474540536,-0.03687469098,
136816010,-0.04594557562,-0.02424596577,
137016030,-0.04220245014,-0.00970152757,
137216049,-0.02918351544,-0.007351578885,
137416069,-0.02258034188,-0.01829691993,
137616089,-0.03005522271,-0.02955542392,
137816109,-0.0444535642,-0.02866164961,
